symbol,t_index,future_return,label,bars_to_exit,entry_price,last_price,short_sma,long_sma,volatility,momentum,n_obs,horizon_tag,sma_ratio,avg_vol_5,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width,has_sentiment_features,has_cot_features,horizon_bars,sample_weight
BBCA.JK,40,0.07876712521308127,1,2,6947.90625,6947.90625,6952.66513671875,7183.468798828125,0.013992392144797477,-0.013513507892342846,41,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.03018900452595171
BBCA.JK,41,0.05000001368068041,1,1,7138.259765625,7138.259765625,6971.70048828125,7169.19228515625,0.015101749580377417,0.023890739087982782,42,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.0317778995010018
BBCA.JK,42,0.07619044392764773,1,1,7495.1728515625,7495.1728515625,7076.394921875,7176.33056640625,0.01872314954466411,0.08620689533168724,43,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.03345042052737032
BBCA.JK,43,-0.032448334546636204,-1,1,8066.2333984375,8066.2333984375,7309.57802734375,7204.88359375,0.02464649157874354,0.16896548088428043,44,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.035210968976179285
BBCA.JK,44,0.04878046644153189,1,5,7804.49755859375,7804.49755859375,7490.41396484375,7225.108666992188,0.025669151977214824,0.12328768952427205,45,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.03706417786966241
BBCA.JK,45,0.03303305061364936,1,4,7923.46826171875,7923.46826171875,7685.5263671875,7254.851391601563,0.025629850609902187,0.10999998905545572,46,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.039014924073328856
BBCA.JK,46,0.039274939642780504,1,3,7875.8798828125,7875.8798828125,7833.050390625,7285.783837890625,0.025540836404668858,0.05079362928509856,47,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.04106834112981985
BBCA.JK,47,0.03592812826055347,1,5,7947.2626953125,7947.2626953125,7923.468359375,7313.14716796875,0.025327797669467012,-0.01474922646647514,48,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.043229832768231426
BBCA.JK,48,0.039274939642780504,1,1,7875.8798828125,7875.8798828125,7885.39765625,7344.079614257813,0.02495289899692496,0.009146306175744634,49,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.04550508712445413
BBCA.JK,49,0.011627961775304563,1,5,8185.20458984375,8185.20458984375,7961.5390625,7396.42685546875,0.025574956850260996,0.03303305061364936,50,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.04790009170995172
BBCA.JK,50,0.002932580262015483,0,5,8113.82177734375,8113.82177734375,7999.609765625,7445.2049560546875,0.025767385710720108,0.03021146818789222,51,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.05042114916837023
BBCA.JK,51,0.01759530103525231,1,5,8113.82177734375,8113.82177734375,8047.19814453125,7492.7933349609375,0.025799707835705656,0.020958044098566164,52,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.05307489386144235
BBCA.JK,52,-0.008670486976862235,-1,5,8232.79296875,8232.79296875,8104.30419921875,7547.519995117187,0.025752157930786484,0.04531723328035886,53,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.05586830932783406
BBCA.JK,53,-0.028901722105053373,-1,5,8232.79296875,8232.79296875,8175.68681640625,7598.6775390625,0.025795473965208475,0.005813951060587685,54,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.05880874666087795
BBCA.JK,54,-0.03448280132197823,-1,4,8280.3818359375,8280.3818359375,8194.722265625,7661.732202148438,0.02464061592144525,0.02052794147621495,55,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.06190394385355575
BBCA.JK,55,-0.02046785766188297,-1,5,8137.6162109375,8137.6162109375,8199.48115234375,7709.32060546875,0.02499751144568106,0.002932580262015483,56,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.06516204616163764
BBCA.JK,56,-0.03170024642966762,-1,2,8256.5869140625,8256.5869140625,8228.0341796875,7769.99580078125,0.02429581143851527,0.002890142555851627,57,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.06859162753856593
BBCA.JK,57,-0.020408184021975084,-1,1,8161.41064453125,8161.41064453125,8213.75771484375,7829.481298828125,0.024350371870335653,-0.008670486976862235,58,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.07220171319849046
BBCA.JK,58,0.0,0,5,7994.85107421875,7994.85107421875,8166.1693359375,7884.207958984375,0.024831471160062235,-0.03448280132197823,59,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.07600180336683207
BBCA.JK,59,-0.0029412054059368975,0,5,8090.02783203125,8090.02783203125,8128.09853515625,7943.69345703125,0.024782641844207417,-0.0058479507601117975,60,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.08000189828087585
BBCA.JK,60,0.005970208133381005,1,5,7971.056640625,7971.056640625,8094.78662109375,7994.8509765625,0.02528527979026403,-0.03458211927148602,61,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.08421252450618512
BBCA.JK,61,-0.00296738814187103,0,5,8018.6455078125,8018.6455078125,8047.19833984375,8038.870263671875,0.024857337138180315,-0.017492703521101882,62,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.08864476263808961
BBCA.JK,62,-0.020408184021975084,-1,1,8161.41064453125,8161.41064453125,8047.19833984375,8072.182153320313,0.022932346357563103,0.02083335496387284,63,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.09331027646114697
BBCA.JK,63,0.011904756815223072,1,5,7994.85107421875,7994.85107421875,8047.19833984375,8068.613037109375,0.016638462331360133,-0.011764700911863657,64,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.0982213436433126
BBCA.JK,64,-0.005899642159402196,-1,5,8066.2333984375,8066.2333984375,8042.439453125,8081.6998291015625,0.015005548439942864,0.011940293753205156,65,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.10339088804559221
BBCA.JK,65,-0.011869491674250887,-1,5,8018.6455078125,8018.6455078125,8051.9572265625,8086.45869140625,0.014761342556881066,0.0,66,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.10883251373220233
BBCA.JK,66,-0.014880976556261305,-1,5,7994.85107421875,7994.85107421875,8047.19833984375,8092.407250976563,0.014707020482096303,-0.020408184021975084,67,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.1145605407707393
BBCA.JK,67,-0.023598810773548085,-1,4,8066.2333984375,8066.2333984375,8028.162890625,8098.355786132813,0.014703284946072988,0.00892853707418495,68,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.12059004291656768
BBCA.JK,68,-0.020588256773732327,-1,2,8090.02783203125,8090.02783203125,8047.1982421875,8109.06318359375,0.01453330249163988,0.002949881613685923,69,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.12693688728059757
BBCA.JK,69,-0.008324348536790427,-1,5,8018.6455078125,8018.6455078125,8037.6806640625,8100.7352294921875,0.011796649780759299,0.0,70,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.13361777608483955
BBCA.JK,70,-0.005480776394639064,-1,5,7923.46826171875,7923.46826171875,8018.64521484375,8091.217553710938,0.011919568978845534,-0.008928598148649769,71,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.1406502906156206
BBCA.JK,71,0.009651699382298595,1,5,7875.8798828125,7875.8798828125,7994.8509765625,8079.320458984375,0.01196326965431056,-0.023598810773548085,72,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.14805293749012696
BBCA.JK,72,-0.00537290388619871,-1,5,7994.85107421875,7994.85107421875,7980.57451171875,8067.423364257813,0.011993389002610398,-0.011764700911863657,73,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.15584519735802838
BBCA.JK,73,-0.02644228472101584,-1,5,7971.056640625,7971.056640625,7956.7802734375,8054.3365478515625,0.011993642819461506,-0.00593477628374206,74,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.16404757616634566
BBCA.JK,74,-0.024096370006119527,-1,4,7951.8955078125,7951.8955078125,7943.4302734375,8037.9122314453125,0.011875867287818899,0.0035877276408227132,75,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.17268165912246913
BBCA.JK,75,-0.02735562705547201,-1,5,7880.04150390625,7880.04150390625,7934.744921875,8025.03349609375,0.011475547295210066,0.0005284007826009685,76,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.18177016749733593
BBCA.JK,76,-0.024096370006119527,-1,2,7951.8955078125,7951.8955078125,7949.948046875,8009.79892578125,0.011146079965334324,-0.00537290388619871,77,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.19133701841824835
BBCA.JK,77,-0.024096370006119527,-1,1,7951.8955078125,7951.8955078125,7941.35693359375,7999.323168945312,0.010924852221246447,-0.0024038384967488557,78,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.20140738780868248
BBCA.JK,78,-0.003086378388656552,0,5,7760.28369140625,7760.28369140625,7899.20234375,7987.594799804688,0.011272453865062504,-0.024096370006119527,79,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.2120077766407184
BBCA.JK,79,-0.006191993453172118,-1,5,7736.33251953125,7736.33251953125,7856.08974609375,7969.9100341796875,0.010851801447897423,-0.018237084703648043,80,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.22316608067444044
BBCA.JK,80,0.037499941867320974,1,2,7664.47802734375,7664.47802734375,7812.97705078125,7954.581103515625,0.010600282780514992,-0.036144524306987,81,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.23491166386783205
BBCA.JK,81,0.037499941867320974,1,1,7664.47802734375,7664.47802734375,7755.4935546875,7936.872729492187,0.010457472064273433,-0.036144524306987,82,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.24727543565034954
BBCA.JK,82,-0.027108377879144108,-1,1,7951.8955078125,7951.8955078125,7755.4935546875,7926.39697265625,0.012930097279307521,0.024691341711958525,83,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.26028993226352587
BBCA.JK,83,-0.006191993453172118,-1,5,7736.33251953125,7736.33251953125,7750.7033203125,7913.471044921875,0.013497355977363772,0.0,84,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.2739894023826588
BBCA.JK,84,0.0,0,5,7688.42919921875,7688.42919921875,7741.12265625,7894.580834960938,0.013311355556587917,0.0031249579931669214,85,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.288409897244904
BBCA.JK,85,-0.01834862728495168,-1,5,7832.13818359375,7832.13818359375,7774.6546875,7885.25546875,0.014038638068630923,0.021874960780350117,86,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3035893655209516
BBCA.JK,86,0.0031056116902130615,0,5,7712.380859375,7712.380859375,7784.23525390625,7871.1319580078125,0.014374457241352988,-0.030120447156553265,87,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.31956775317994907
BBCA.JK,87,-0.01834862728495168,-1,5,7832.13818359375,7832.13818359375,7760.2837890625,7859.427197265625,0.014686866753465422,0.012383860675666103,88,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3363871086104727
BBCA.JK,88,0.006230573121147831,1,5,7688.42919921875,7688.42919921875,7750.703125,7839.347265625,0.015101756827510858,0.0,89,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.35409169327418183
BBCA.JK,89,0.01869159234627582,1,5,7688.42919921875,7688.42919921875,7750.703125,7822.836450195313,0.015037254338151385,-0.01834862728495168,90,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.37272809818334934
BBCA.JK,90,0.01557636929428563,1,5,7688.42919921875,7688.42919921875,7721.961328125,7811.084497070313,0.014868830037496663,-0.0031056116902129505,91,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3923453665087888
BBCA.JK,91,-0.0030959967265860033,0,5,7736.33251953125,7736.33251953125,7726.75166015625,7804.10712890625,0.014918159267532512,-0.012232376627775432,92,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4129951226408304
BBCA.JK,92,0.012461082733711715,1,5,7688.42919921875,7688.42919921875,7698.00986328125,7788.78603515625,0.014500295016131242,0.0,93,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4347317080429793
BBCA.JK,93,-0.006191993453172118,-1,5,7736.33251953125,7736.33251953125,7707.59052734375,7777.049829101563,0.014602934509977196,0.006230573121147831,94,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.45761232425576776
BBCA.JK,94,-0.012232376627775432,-1,5,7832.13818359375,7832.13818359375,7736.33232421875,7771.061962890625,0.014904004837186197,0.01869159234627582,95,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4816971834271239
BBCA.JK,95,-0.018404910660991813,-1,5,7808.18701171875,7808.18701171875,7760.28388671875,7767.46923828125,0.0147923054163636,0.009287927064419055,96,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5070496667653936
BBCA.JK,96,0.0031056116902130615,0,5,7712.380859375,7712.380859375,7755.4935546875,7755.493505859375,0.014842261740334468,0.0031152865605739155,97,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5337364913319933
BBCA.JK,97,0.0,0,5,7784.2353515625,7784.2353515625,7774.65478515625,7747.110498046875,0.015024554053666758,0.0061919303378330515,98,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5618278856126246
BBCA.JK,98,-0.003115223051990079,0,5,7688.42919921875,7688.42919921875,7765.07412109375,7743.5177734375,0.014319736078853451,-0.01834862728495168,99,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5913977743290785
BBCA.JK,99,-0.04643963532209561,-1,5,7736.33251953125,7736.33251953125,7745.91298828125,7743.5177734375,0.014375004763388691,-0.009202455330495907,100,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6225239729779773
BBCA.JK,100,-0.0375000055743665,-1,4,7664.47802734375,7664.47802734375,7717.17119140625,7743.5177734375,0.014375004763388691,-0.006211160069075183,101,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6552883926083973
BBCA.JK,101,-0.04643963532209561,-1,3,7736.33251953125,7736.33251953125,7721.9615234375,7747.110498046875,0.014516168986871053,-0.006153826274231888,102,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6897772553772604
BBCA.JK,102,-0.05230768014831655,-1,2,7784.2353515625,7784.2353515625,7721.9615234375,7738.727490234375,0.011902223054920558,0.012461082733711715,103,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.7260813214497478
BBCA.JK,103,-0.0375000055743665,-1,1,7664.47802734375,7664.47802734375,7717.1712890625,7735.134765625,0.010843224144150914,-0.009287927064419166,104,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.7642961278418399
BBCA.JK,104,-0.025974074111581258,-1,4,7377.06005859375,7377.06005859375,7645.316796875,7719.56630859375,0.013499789198703696,-0.0375000055743665,105,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.8045222398335156
BBCA.JK,105,-0.08169931831958899,-1,4,7329.15673828125,7329.15673828125,7578.2525390625,7694.417236328125,0.012662109091911426,-0.052631628775267725,106,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.846865515614227
BBCA.JK,106,-0.08169931831958899,-1,3,7329.15673828125,7329.15673828125,7496.8173828125,7675.256030273437,0.012369190098523318,-0.05846156914948675,107,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.8914373848570811
